Brand,Model_Name,Model_Year,Vehicle_Age,Mileage_km,Engine_Capacity,Location_District,Condition,Fuel_Type,Transmission,Body_Type,Colour
Suzuki,Wagon R,2018.0,8.0,50000.0,650.0,Kohuwala,Used,Petrol,Automatic,Hatchback,white
Toyota,Yaris,2024.0,2.0,9000.0,1200.0,Negombo,Brand New,Petrol,Automatic,Hatchback,white
Micro,Panda,2015.0,11.0,60500.0,1000.0,Minuwangoda,Used,Petrol,Manual,Hatchback,black
Suzuki,Wagon R,2024.0,2.0,8000.0,650.0,Kandy,Brand New,Petrol,Automatic,Hatchback,blue
Toyota,Yaris,2023.0,3.0,20000.0,1000.0,Kurunegala,Brand New,Petrol,Automatic,Hatchback,silver
Suzuki,Maruti,2005.0,21.0,0.0,1000.0,Alutgama,Used,Petrol,Manual,Hatchback,blue
Toyota,Vitz,2010.0,16.0,178000.0,1000.0,Nattandiya,Used,Petrol,Manual,Hatchback,white
Suzuki,Wagon R,2018.0,8.0,144000.0,650.0,Nikaweratiya,Used,Petrol,Automatic,Hatchback,white
Suzuki,Alto,2015.0,11.0,76000.0,800.0,Vavuniya,Used,Petrol,Automatic,Liftback,gray
Daihatsu,Mira,2025.0,1.0,5000.0,660.0,Balapitiya,Brand New,Petrol,Automatic,Hatchback,white
Toyota,Axio,2015.0,11.0,178000.0,1500.0,Anuradhapura,Used,Petrol,Automatic,Liftback,black
Audi,A5,2018.0,8.0,17000.0,1790.0,Nugegoda,Used,Petrol,Automatic,Hatchback,blue
Honda,Fit,2014.0,12.0,76800.0,1500.0,Adampan,Used,Hybrid,Automatic,Hatchback,black
Mazda,Carol,2023.0,3.0,10000.0,650.0,Minuwangoda,Brand New,Petrol,Automatic,,white
Toyota,Vitz,2016.0,10.0,0.0,1000.0,Ratnapura,Used,Petrol,Automatic,,black
Nissan,FB 15,2000.0,26.0,180000.0,1490.0,Batticaloa,Used,Petrol,Automatic,Saloon,gray
Daihatsu,Cast,2017.0,9.0,78190.0,650.0,Panadura,Used,Petrol,Automatic,Hatchback,white
Honda,Grace,2017.0,9.0,240000.0,1500.0,Kotikawatta,Used,Hybrid,Automatic,Sedan,red
Perodua,Axia,2016.0,10.0,88500.0,998.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,gray
Honda,City,2003.0,23.0,190000.0,1490.0,Piliyandala,Used,Petrol,Automatic,Hatchback,blue
Micro,Panda,2014.0,12.0,0.0,997.0,Ambalangoda,Used,Petrol,Manual,Hatchback,white
Suzuki,Swift,2017.0,9.0,102000.0,1000.0,Batticaloa,Used,Petrol,Automatic,Sedan,white
Renault,KWID,2016.0,10.0,97000.0,800.0,Malabe,Used,Petrol,Manual,Hatchback,white
Toyota,Axio,2007.0,19.0,123.0,1500.0,Matugama,Reconditioned,Petrol,Automatic,Sedan,silver
Toyota,Vitz,1999.0,27.0,0.0,800.0,Kelinkanda,Used,Petrol,Automatic,Hatchback,gold
Toyota,Premio,2008.0,18.0,128000.0,1500.0,Kandy,Used,Petrol,Automatic,Saloon,red
Toyota,Belta,2007.0,19.0,183000.0,1500.0,Kiribathgoda,Used,Petrol,Automatic,Sedan,blue
Toyota,Yaris,2024.0,2.0,45000.0,1000.0,Bellanwila,Reconditioned,Hybrid,Automatic,Liftback,white
Toyota,Vitz,2017.0,9.0,100000.0,1000.0,Boralesgamuwa,Used,Petrol,Automatic,Hatchback,white
Suzuki,Alto,2016.0,10.0,138000.0,800.0,Beruwala,Used,Petrol,Manual,Hatchback,black
Toyota,Vitz,2016.0,10.0,77000.0,1000.0,Kuliyapitiya,Used,Petrol,Automatic,Liftback,silver
Suzuki,Swift,2004.0,22.0,200000.0,1300.0,Haputale,Used,Petrol,Manual,Hatchback,blue
Suzuki,Wagon R,2017.0,9.0,126000.0,650.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Spacia,2015.0,11.0,150000.0,658.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,blue
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Kurunegala,Brand New,Hybrid,Automatic,Station wagon,white
Suzuki,Alto,2015.0,11.0,132000.0,800.0,Anuradhapura,Used,Petrol,Manual,Hatchback,black
Toyota,Aqua,2014.0,12.0,123000.0,1496.0,Jambugahapitiya,Used,Hybrid,Automatic,Hatchback,white
Honda,Fit,2012.0,14.0,160000.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,blue
Toyota,Vios,2004.0,22.0,303000.0,1500.0,Anuradhapura,Used,Petrol,Automatic,Saloon,gold
Mahindra,KUV,2021.0,5.0,59000.0,1200.0,Baddegama,Used,Petrol,Manual,Hatchback,white
Toyota,Premio,2016.0,10.0,125000.0,1600.0,Ambalangoda,Used,Petrol,Automatic,Saloon,red
Nissan,Dayz,2023.0,3.0,1500.0,660.0,Kottawa,Brand New,Hybrid,Automatic,Hatchback,black
Honda,Civic,2019.0,7.0,85000.0,1000.0,Ambalangoda,Used,Petrol,Automatic,Sedan,gray
Toyota,Vitz,2009.0,17.0,118000.0,1330.0,Kandy,Used,Petrol,Automatic,Sedan,silver
Suzuki,Swift,2003.0,23.0,90316.0,1328.0,Piliyandala,Used,Petrol,Automatic,Liftback,silver
Toyota,Axio,2014.0,12.0,220000.0,1500.0,Talawatugoda,Used,Hybrid,Automatic,Saloon,maroon
Toyota,Aqua,2013.0,13.0,132000.0,1490.0,Adampan,Used,Hybrid,Automatic,Liftback,white
Toyota,Corolla,1997.0,29.0,0.0,1500.0,Gampaha,Used,Petrol,Automatic,Liftback,black
Daihatsu,Taft,2023.0,3.0,0.0,660.0,Kottawa,Brand New,Petrol,Automatic,Liftback,blue
Toyota,Premio,2013.0,13.0,0.0,1500.0,Kollupitiya (Colombo 03),Used,Petrol,Automatic,Saloon,black
Suzuki,Swift,2003.0,23.0,190000.0,1320.0,Badulla,Used,Petrol,Manual,Hatchback,white
Suzuki,Alto,2012.0,14.0,0.0,800.0,Kaduruwela,Used,Petrol,Manual,Hatchback,other
Toyota,Prius,2007.0,19.0,250000.0,1797.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Alto,2015.0,11.0,117000.0,800.0,Batticaloa,Used,Petrol,Manual,Hatchback,gray
Mitsubishi,Lancer,1994.0,32.0,0.0,1300.0,Ambalangoda,Used,Petrol,Manual,Sedan,white
Suzuki,Spacia,2025.0,1.0,1200.0,690.0,Ampara,Brand New,Petrol,Automatic,Hatchback,white
Alfa Romeo,Car,1995.0,31.0,56000.0,800.0,Katuneriya,Used,Petrol,Manual,Sedan,red
Suzuki,Swift,2004.0,22.0,110000.0,1320.0,Galle,Used,Petrol,Automatic,Liftback,blue
Toyota,Vitz,2017.0,9.0,80000.0,1000.0,Hokandara,Used,Petrol,Automatic,Hatchback,silver
Mitsubishi,eK,2023.0,3.0,8800.0,6600.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,black
Toyota,Vitz,2007.0,19.0,180000.0,1000.0,Boralesgamuwa,Used,Petrol,Automatic,Hatchback,silver
Toyota,Axio,2014.0,12.0,117000.0,1500.0,Negombo,Used,Hybrid,Automatic,Saloon,white
Daihatsu,Thor,2023.0,3.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,gray
Toyota,Prius,2013.0,13.0,81000.0,690.0,Kuliyapitiya,Used,Hybrid,Automatic,Hatchback,black
Nissan,B13,1991.0,35.0,145000.0,1400.0,Horana,Used,Petrol,Manual,Saloon,white
Toyota,Passo,2007.0,19.0,146000.0,996.0,Kirillawala,Used,Petrol,Automatic,Hatchback,blue
Bajaj,Qute,2019.0,7.0,,,Panadura,Used,Petrol,Manual,Station wagon,white
Toyota,Axio,2007.0,19.0,0.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Sedan,silver
Suzuki,Alto,2015.0,11.0,123456.0,800.0,Ampara,Used,Petrol,Manual,Hatchback,red
Toyota,Premio,2018.0,8.0,156900.0,1496.0,Ambalangoda,Used,Petrol,Automatic,Sedan,silver
Suzuki,Wagon R,2023.0,3.0,5000.0,660.0,Kurunegala,Brand New,Hybrid,Automatic,Sedan,beige
Honda,ARIA,2003.0,23.0,180000.0,1300.0,Ibbagamuwa,Used,Petrol,Automatic,Saloon,gold
Suzuki,Wagon R,2018.0,8.0,75000.0,650.0,Horana,Used,Hybrid,Automatic,,white
Honda,Fit,2013.0,13.0,134000.0,1300.0,Seeduwa,Used,Hybrid,Automatic,Station wagon,black
Mitsubishi,eK,2023.0,3.0,3400.0,660.0,Kottawa,Brand New,Hybrid,Automatic,Station wagon,blue
Hyundai,Elantra,2000.0,26.0,173342.0,1600.0,Rajagiriya,Used,Petrol,Automatic,Saloon,silver
Suzuki,Wagon R,2017.0,9.0,98456.0,650.0,Kaduwela,Used,Hybrid,Automatic,Sports,black
Nissan,FB 15,2003.0,23.0,,1000.0,Kegalle,Used,Diesel,Manual,Saloon,silver
Suzuki,Alto,2015.0,11.0,108000.0,800.0,Homagama,Used,Petrol,Manual,Hatchback,red
Suzuki,Spacia,2025.0,1.0,0.0,658.0,Ambalangoda,Reconditioned,Petrol,Automatic,Hatchback,white
Nissan,Cefiro,2003.0,23.0,75000.0,1300.0,Hingurakgoda,Used,Petrol,Manual,Liftback,gray
Toyota,Premio,2017.0,9.0,107000.0,690.0,Ampara,Used,Petrol,Automatic,Hatchback,white
Suzuki,Spacia,2024.0,2.0,0.0,1500.0,Kandy,Brand New,Hybrid,Automatic,Hatchback,white
Subaru,Stella,2023.0,3.0,0.0,660.0,Embilipitiya,Brand New,Petrol,Automatic,Station wagon,white
Suzuki,Wagon R,2023.0,3.0,0.0,660.0,Kurunegala,Brand New,Petrol,Automatic,Station wagon,white
Suzuki,Alto,2012.0,14.0,170000.0,1000.0,Negombo,Used,Petrol,Manual,Hatchback,maroon
Suzuki,Alto,2015.0,11.0,0.0,800.0,Gampaha,Used,Petrol,Manual,Hatchback,white
Suzuki,Alto,2015.0,11.0,130000.0,800.0,Ambalangoda,Used,Petrol,Manual,Hatchback,gray
Honda,Grace,2015.0,11.0,140000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Liftback,gray
Suzuki,Wagon R,2017.0,9.0,117000.0,650.0,Maharagama,Used,Petrol,Automatic,Station wagon,black
Toyota,Corolla,1996.0,30.0,0.0,1500.0,Horana,Used,Petrol,Manual,,white
Toyota,Axio,2014.0,12.0,145000.0,1500.0,Athurugiriya,Used,Petrol,Automatic,Hatchback,white
Suzuki,Wagon R,2018.0,8.0,58947.0,650.0,Maharagama,Used,Petrol,Automatic,Station wagon,white
Suzuki,Alto,2015.0,11.0,85000.0,800.0,Vavuniya,Used,Petrol,Manual,Liftback,white
Toyota,Allion,2004.0,22.0,260000.0,1500.0,Anuradhapura,Used,Petrol,Automatic,Sedan,silver
Toyota,Premio,2020.0,6.0,60000.0,1300.0,Maharagama,Used,Petrol,Automatic,Sedan,white
Toyota,Yaris,2023.0,3.0,19000.0,1000.0,Nittambuwa,Brand New,Petrol,Automatic,Hatchback,white
Toyota,Corolla,2008.0,18.0,182300.0,1600.0,Ambalangoda,Used,Petrol,Automatic,Saloon,white
Honda,Fit,2012.0,14.0,0.0,1330.0,Negombo,Used,Hybrid,Automatic,Hatchback,red
Toyota,Aqua,2005.0,21.0,0.0,1800.0,Kirulapone,Used,Petrol,Automatic,Hatchback,orange
Nissan,B13,1992.0,34.0,120000.0,1300.0,Weerapokuna,Used,Petrol,Manual,Sedan,silver
Nissan,Sunny,1997.0,29.0,0.0,1000.0,Padukka,Reconditioned,Diesel,Automatic,Hatchback,silver
Toyota,Vitz,2019.0,7.0,68000.0,1000.0,Kalmunai,Used,Petrol,Automatic,,white
Toyota,Axio,2014.0,12.0,128000.0,1500.0,Karapitiya,Used,Hybrid,Automatic,Sedan,white
Toyota,Vitz,2017.0,9.0,55000.0,1500.0,Kandy,Used,Petrol,Automatic,,gray
Suzuki,SX,2018.0,8.0,81000.0,1200.0,Piliyandala,Used,Petrol,Automatic,Hatchback,black
Toyota,Aqua,2012.0,14.0,124000.0,1496.0,Baddegama,Used,Hybrid,Automatic,Hatchback,black
Toyota,Vitz,2016.0,10.0,85000.0,1000.0,Kuliyapitiya,Used,Petrol,Automatic,Hatchback,white
Toyota,Premio,2007.0,19.0,152000.0,1500.0,Tissamaharama,Used,Petrol,Automatic,Saloon,white
Toyota,Aqua,2012.0,14.0,145000.0,1500.0,Mirigama,Used,Petrol,Automatic,Hatchback,silver
Toyota,Allion,2007.0,19.0,0.0,1500.0,Divulapitiya,Used,Petrol,Automatic,Liftback,red
Audi,A6,2012.0,14.0,142000.0,1800.0,Panadura,Used,Diesel,Manual,Saloon,white
Toyota,Passo,2023.0,3.0,18100.0,1000.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,beige
Suzuki,Alto,2016.0,10.0,63000.0,658.0,Katugastota,Used,Petrol,Manual,Hatchback,red
Nissan,Cefiro,2000.0,26.0,256890.0,1990.0,Angoda,Used,Diesel,Manual,Saloon,silver
Toyota,Aqua,2013.0,13.0,35000.0,1496.0,Kandy,Used,Petrol,Automatic,Hatchback,blue
Toyota,Aqua,2012.0,14.0,206000.0,1500.0,Kiribathgoda,Used,Hybrid,Automatic,Liftback,orange
Mazda,2,2019.0,7.0,40000.0,1500.0,Athurugiriya,Used,Petrol,Automatic,Sedan,black
Tata,Nano,2011.0,15.0,75000.0,1300.0,Pannipitiya,Used,Petrol,Other,Hatchback,white
Honda,Fit,2012.0,14.0,148000.0,1330.0,Kurunegala,Used,Hybrid,Automatic,Hatchback,green
Suzuki,Wagon R,2024.0,2.0,0.0,650.0,Gampaha,Brand New,Petrol,Automatic,Station wagon,blue
Toyota,Yaris,2023.0,3.0,30000.0,1000.0,Kalubowila,Reconditioned,Petrol,Automatic,Hatchback,gold
Suzuki,Wagon R,2017.0,9.0,140000.0,650.0,Pussellawa,Used,Petrol,Automatic,Hatchback,white
Toyota,Axio,2016.0,10.0,120000.0,1500.0,Nugegoda,Used,Hybrid,Automatic,Saloon,white
Honda,City,2025.0,1.0,0.0,1000.0,Kelaniya,Brand New,Petrol,Automatic,,black
Daihatsu,Taft,2025.0,1.0,0.0,660.0,Divulapitiya,Brand New,Petrol,Automatic,Hatchback,beige
Toyota,Axio,2010.0,16.0,177000.0,1496.0,Kirillawala,Used,Petrol,Automatic,Sedan,silver
KIA,Sephia,2002.0,24.0,162481.0,1331.0,Mattegoda,Used,Petrol,Automatic,Sedan,gray
Toyota,Prius,2025.0,1.0,0.0,1490.0,Battaramulla,Brand New,Hybrid,Automatic,Hatchback,white
Toyota,Allion,2010.0,16.0,195000.0,1460.0,Athurugiriya,Used,Petrol,Automatic,Saloon,other
Suzuki,Wagon R,2017.0,9.0,123.0,1000.0,Matugama,Reconditioned,Petrol,Automatic,Liftback,black
Toyota,Aqua,2013.0,13.0,83000.0,1600.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Maruti,2004.0,22.0,0.0,800.0,Hanwella,Used,Petrol,Manual,Saloon,maroon
Toyota,IST,2004.0,22.0,142000.0,1300.0,Malabe,Used,Petrol,Automatic,Hatchback,white
Toyota,Corolla,1987.0,39.0,123456.0,1500.0,Ratnapura,Used,Petrol,Manual,Sedan,white
Toyota,Vitz,2016.0,10.0,124000.0,1000.0,Ganemulla,Used,Petrol,Automatic,,gray
Hyundai,Eon,2016.0,10.0,0.0,800.0,Ambalangoda,Used,Petrol,Manual,Hatchback,red
Suzuki,Alto,2016.0,10.0,0.0,800.0,Balangoda,Used,Petrol,Manual,Liftback,white
Suzuki,Alto,2013.0,13.0,0.0,1500.0,Alutgama,Reconditioned,Petrol,Automatic,Hatchback,black
Honda,Grace,2016.0,10.0,155000.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,Sedan,silver
Toyota,Yaris,2008.0,18.0,140000.0,1300.0,Wattala,Used,Petrol,Automatic,Saloon,white
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Kurunegala,Brand New,Petrol,Automatic,Hatchback,red
Suzuki,Wagon R,2014.0,12.0,133000.0,,Kurunegala,Used,Petrol,Automatic,Hatchback,red
Suzuki,Celerio,2015.0,11.0,235000.0,1000.0,Gampaha,Used,Petrol,Automatic,Hatchback,gray
Hyundai,Eon,2015.0,11.0,88000.0,990.0,Ambalangoda,Used,Petrol,Manual,Liftback,white
Suzuki,Hustler,2016.0,10.0,154000.0,660.0,Ethul Kotte,Used,Hybrid,Automatic,Hatchback,white
Daihatsu,Mira,2023.0,3.0,7000.0,690.0,Batticaloa,Brand New,Hybrid,Automatic,Liftback,blue
Suzuki,Spacia,2023.0,3.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,white
Suzuki,Alto,2015.0,11.0,92000.0,800.0,Anamaduwa,Used,Petrol,Manual,Hatchback,white
Suzuki,Alto,2015.0,11.0,78625.0,800.0,Ekala,Used,Petrol,Manual,Sedan,black
Suzuki,Wagon R,2024.0,2.0,4500.0,660.0,Kandana,Brand New,Petrol,Automatic,Station wagon,white
Honda,Insight,2009.0,17.0,0.0,1498.0,Ambalangoda,Used,Hybrid,Automatic,Liftback,black
Toyota,Allion,2013.0,13.0,110000.0,1490.0,Kandy,Used,Petrol,Automatic,Saloon,maroon
Suzuki,Alto,2015.0,11.0,97942.0,800.0,Athurugiriya,Used,Petrol,Manual,Hatchback,white
Honda,Insight,2012.0,14.0,13600.0,1500.0,Kirindiwela,Used,Petrol,Automatic,Hatchback,silver
Suzuki,Maruti,2006.0,20.0,0.0,800.0,Bandarawela,Used,Petrol,Manual,Hatchback,black
Mitsubishi,Lancer,1993.0,33.0,200000.0,1500.0,Kuruwita,Used,Petrol,Manual,Sedan,red
Toyota,Passo,2014.0,12.0,59000.0,900.0,Thihagoda,Used,Petrol,Automatic,Sedan,silver
Toyota,Vitz,2008.0,18.0,152000.0,1000.0,Waikkal,Used,Petrol,Automatic,Hatchback,white
Honda,Grace,2014.0,12.0,145000.0,1500.0,Kadawatha,Used,Hybrid,Automatic,Saloon,white
Suzuki,Wagon R,2017.0,9.0,81000.0,,Narahenpita (Colombo 05),Used,Petrol,Automatic,,maroon
Toyota,Premio,2008.0,18.0,120000.0,1500.0,Veyangoda,Used,Petrol,Automatic,Saloon,white
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Nintavur,Brand New,Hybrid,Automatic,Sedan,white
Suzuki,Maruti,2011.0,15.0,70000.0,800.0,Thihagoda,Used,Petrol,Manual,Hatchback,silver
Mitsubishi,Lancer,2003.0,23.0,100000.0,1600.0,Dambulla,Used,Petrol,Manual,Saloon,silver
Suzuki,Celerio,2017.0,9.0,41000.0,1000.0,Kinniya,Used,Petrol,Automatic,Liftback,silver
Nissan,March,2001.0,25.0,150000.0,1000.0,Athurugiriya,Used,Petrol,Manual,Saloon,other
Toyota,Allion,2004.0,22.0,0.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Sedan,red
Toyota,Prius,2011.0,15.0,147000.0,2000.0,Dambulla,Used,Hybrid,Automatic,Saloon,white
Toyota,Allion,2020.0,6.0,75000.0,1300.0,Hingurakgoda,Used,Petrol,Other,Liftback,maroon
Toyota,Premio,2017.0,9.0,0.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,white
Honda,City,2025.0,1.0,0.0,1000.0,Mount Lavinia,Brand New,Petrol,Automatic,Sedan,white
Daihatsu,Mira,2024.0,2.0,7000.0,650.0,Ganemulla,Reconditioned,Petrol,Automatic,Hatchback,silver
KIA,Picanto,2016.0,10.0,180000.0,1000.0,Nikaweratiya,Used,Petrol,Automatic,Hatchback,white
Daihatsu,Mira,2023.0,3.0,17900.0,1200.0,Kesbewa,Used,Petrol,Automatic,Hatchback,red
Toyota,Axio,2017.0,9.0,180.0,1496.0,Ambalangoda,Used,Hybrid,Automatic,Saloon,white
Suzuki,Swift,2009.0,17.0,0.0,1200.0,Kuliyapitiya,Used,Petrol,Manual,Hatchback,blue
Suzuki,Alto,2018.0,8.0,62000.0,,Kilinochchi,Used,Petrol,Manual,Hatchback,silver
Renault,KWID,2017.0,9.0,34070.0,1000.0,Mount Lavinia,Used,Petrol,Automatic,Hatchback,red
Toyota,Aqua,2013.0,13.0,172000.0,1490.0,Nugegoda,Used,Hybrid,Automatic,Liftback,silver
Ford,Laser,1993.0,33.0,265000.0,1300.0,Wattala,Used,Petrol,Manual,Sedan,maroon
Daihatsu,Mira,2025.0,1.0,0.0,1000.0,Ambalangoda,Brand New,Petrol,Automatic,Hatchback,red
Suzuki,Hustler,2025.0,1.0,0.0,1000.0,Hanwella,Brand New,Petrol,Automatic,Hatchback,white
Suzuki,Wagon R,2014.0,12.0,0.0,650.0,Kandy,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Wagon R,2025.0,1.0,4300.0,650.0,Peradeniya,Brand New,Hybrid,Automatic,Hatchback,silver
Toyota,Axio,2015.0,11.0,555.0,1500.0,Kirindiwela,Used,Hybrid,Automatic,Hatchback,white
Toyota,Prius,2014.0,12.0,128000.0,1790.0,Ambalangoda,Used,Hybrid,Automatic,Liftback,white
Toyota,Vitz,2007.0,19.0,138000.0,1000.0,Kaduwela,Used,Petrol,Automatic,Hatchback,silver
Toyota,Premio,2017.0,9.0,140000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,brown
Suzuki,Celerio,2015.0,11.0,108000.0,1000.0,Jaffna,Used,Petrol,Automatic,Hatchback,gray
Toyota,Vitz,2008.0,18.0,215000.0,990.0,Boralesgamuwa,Used,Petrol,Automatic,Hatchback,silver
Nissan,Clipper,2023.0,3.0,6600.0,660.0,Kottawa,Reconditioned,Petrol,Automatic,Hatchback,white
Toyota,Aqua,2013.0,13.0,92000.0,1500.0,Maharagama,Used,Hybrid,Automatic,Hatchback,white
Toyota,Aqua,2013.0,13.0,,1500.0,Kottawa,Used,Hybrid,Automatic,Hatchback,black
Toyota,Axio,2015.0,11.0,186000.0,1500.0,Mount Lavinia,Used,Hybrid,Automatic,Saloon,brown
Honda,Fit,2013.0,13.0,190000.0,1000.0,Negombo,Used,Hybrid,Automatic,Hatchback,black
Toyota,Mark II,2003.0,23.0,185000.0,2000.0,Kaduwela,Used,Petrol,Automatic,Saloon,white
Toyota,Vitz,2019.0,7.0,1254.0,1500.0,Wennappuwa,Used,Petrol,Automatic,Hatchback,white
Suzuki,Zen,2011.0,15.0,105000.0,1000.0,Polgampola,Brand New,Petrol,Manual,Hatchback,maroon
Suzuki,Alto,2004.0,22.0,0.0,650.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white
Suzuki,Wagon R,2023.0,3.0,600.0,650.0,Akkaraipattu,Brand New,Petrol,Automatic,Sedan,white
Suzuki,Swift,2005.0,21.0,155000.0,1300.0,Kegalle,Used,Petrol,Automatic,Hatchback,black
Toyota,Axio,2018.0,8.0,50000.0,1500.0,Gampaha,Used,Hybrid,Automatic,Saloon,brown
Nissan,Dayz,2024.0,2.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,black
Toyota,Axio,2018.0,8.0,145000.0,1500.0,Nittambuwa,Used,Hybrid,Automatic,,white
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Kohuwala,Brand New,Petrol,Automatic,Hatchback,white
Suzuki,Alto,2023.0,3.0,5000.0,660.0,Nugegoda,Reconditioned,Petrol,Automatic,Hatchback,blue
Suzuki,Wagon R,2023.0,3.0,4500.0,690.0,Kurunegala,Brand New,Hybrid,Automatic,Liftback,blue
Audi,A3,2023.0,3.0,11000.0,1000.0,Ambalangoda,Brand New,Hybrid,Tiptronic,Sedan,white
Toyota,Allion,2004.0,22.0,0.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Sedan,silver
Perodua,Kelisa,2007.0,19.0,181000.0,1000.0,Gothatuwa,Used,Petrol,Automatic,Hatchback,gray
Mitsubishi,eK,2017.0,9.0,92100.0,660.0,Kottawa,Used,Petrol,Automatic,Hatchback,black
Toyota,Vios,2003.0,23.0,154000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Sedan,silver
Toyota,Prius,2013.0,13.0,135000.0,1790.0,Kalutara,Used,Petrol,Automatic,Hatchback,white
Honda,Fit,2014.0,12.0,125000.0,1500.0,Moratuwa,Used,Hybrid,Automatic,Liftback,black
Suzuki,Alto,2015.0,11.0,110000.0,800.0,Minuwangoda,Used,Petrol,Manual,Saloon,gray
Suzuki,Celerio,2015.0,11.0,114000.0,1500.0,Ragama,Used,Petrol,Automatic,Hatchback,blue
Toyota,Axio,2013.0,13.0,230000.0,1500.0,Boralesgamuwa,Used,Hybrid,Automatic,,blue
Nissan,NV100,2016.0,10.0,84000.0,800.0,Dematagoda (Colombo 09),Used,Petrol,Automatic,Convertible,white
Toyota,Allion,2013.0,13.0,180000.0,1200.0,Kegalle,Used,Hybrid,Automatic,Hatchback,maroon
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Kandy,Brand New,Hybrid,Automatic,Hatchback,white
Mercedes Benz,GLA200,2018.0,8.0,49000.0,1600.0,Seeduwa,Used,Petrol,Tiptronic,Saloon,red
Toyota,Passo,2016.0,10.0,112000.0,1000.0,Athurugiriya,Used,Petrol,Automatic,Hatchback,red
Toyota,IST,2003.0,23.0,178000.0,1300.0,Ratnapura,Used,Petrol,Automatic,Hatchback,blue
Toyota,Allion,2007.0,19.0,162000.0,1490.0,Ambalangoda,Used,Petrol,Automatic,Saloon,gold
Daihatsu,Mira,2024.0,2.0,0.0,660.0,Kotte,Brand New,Petrol,Automatic,Hatchback,blue
Honda,City,2025.0,1.0,0.0,1000.0,Ratmalana,Brand New,Petrol,Automatic,Sedan,black
Nissan,March,2001.0,25.0,0.0,1000.0,Mawanella,Used,Petrol,Manual,Hatchback,silver
Nissan,Primera,2002.0,24.0,150000.0,1800.0,Welimada,Used,Petrol,Automatic,Saloon,black
Nissan,Sunny,2002.0,24.0,1000.0,1500.0,Hingurakgoda,Used,Petrol,Automatic,Sedan,white
Toyota,Prius,2012.0,14.0,78000.0,1800.0,Ragama,Used,Hybrid,Automatic,Hatchback,white
Honda,Insight,2009.0,17.0,166000.0,1339.0,Matara,Reconditioned,Petrol,Automatic,Liftback,gray
Suzuki,Wagon R,2018.0,8.0,68000.0,650.0,Pussellawa,Used,Petrol,Automatic,Hatchback,white
Toyota,Aqua,2015.0,11.0,105000.0,1500.0,Kohuwala,Used,Petrol,Automatic,Hatchback,white
Toyota,Corolla,2002.0,24.0,83300.0,1790.0,Akuressa,Used,Petrol,Automatic,Saloon,black
Toyota,Axio,2014.0,12.0,0.0,,Colombo Fort (Colombo 01),Used,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2007.0,19.0,150000.0,1330.0,Cheddikulam,Used,Petrol,Automatic,Sedan,silver
Nissan,Sunny,2002.0,24.0,139896.0,1299.0,Kotikawatta,Used,Petrol,Automatic,Saloon,white
Nissan,Primera,2001.0,25.0,131000.0,2000.0,Trincomalee,Used,Petrol,Automatic,Saloon,silver
Toyota,Premio,2012.0,14.0,102000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,white
Honda,Fit,2013.0,13.0,175000.0,1500.0,Dehiwala,Used,Hybrid,Automatic,Hatchback,black
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Nittambuwa,Brand New,Petrol,Automatic,Hatchback,white
Nissan,Aura,2023.0,3.0,0.0,1200.0,Embilipitiya,Reconditioned,Petrol,Automatic,Hatchback,white
Toyota,Passo,2023.0,3.0,4000.0,1000.0,Katugastota,Reconditioned,Hybrid,Automatic,Hatchback,maroon
Suzuki,Estilo,2012.0,14.0,73267.0,650.0,Batticaloa,Used,Petrol,Manual,Hatchback,white
Audi,A1,2019.0,7.0,137000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,black
